,event_id,user_id,user_code,plan_date,close_date,customer_id,region_name,region_code,deal_id,description,close_comment
0,50213.0,10.0,,2021-12-10,,850.0,Воронежская область,36.0,3764.0,Обсуждение условий сделки,
1,50212.0,10.0,,2021-12-09,,4786.0,Воронежская область,36.0,6011.0,Обсуждение предложения по сеялкам,
2,50211.0,10.0,,2021-12-09,,,,0.0,,Обсудить потребность в тракторе,
3,50210.0,10.0,,2021-12-08,,,,0.0,,Обсуждение предложения по сеялкам,
4,50209.0,10.0,,2021-12-07,,4430.0,Воронежская область,36.0,,Обсуждение предложения по сеялкам,
5,50208.0,10.0,,2021-12-07,,5020.0,Воронежская область,36.0,4501.0,Выявление потребности в технике,
6,50207.0,10.0,,2021-12-07,,2751.0,Воронежская область,36.0,5678.0,Планирование демопоказа Трактор и посевной комплекс,
7,50206.0,10.0,,2021-12-07,,840.0,Воронежская область,36.0,4995.0,Планирование демопоказа Трактор и посевной комплекс,
8,50205.0,10.0,,2021-12-06,,,,0.0,,Планирование демопоказа Трактор и посевной комплекс,
9,50204.0,9.0,,2021-12-08,2021-12-13,,,0.0,,Обсуждение предложения по сеялкам,Встреча с директором ВОСТОК-АГРО по сделкам. Ждём аванс за РУКАС и трактора
10,50203.0,33.0,,2021-11-25,2021-11-25,1292.0,Тамбовская область,68.0,5738.0,Встреча по трактору,"Руководитель так же проявляет свою заинтересованность в приобретении 15 метрового комплекса, но крайне не устраивают сроки поставки, по информации от клиента, ДД так же не имеют возможности поставки комплекса на весеннюю посевную, планирую увести клиента на поставку в июле, под посев озимых"
11,50202.0,9.0,,2021-12-08,2021-12-08,4946.0,Воронежская область,36.0,6176.0,Выяснить потребность в технике,"Трактор рассматривает, но пока по финансам не тянет, договорились созвониться в конце февраля договориться о повторной встрече для более конструктивного разговора"
12,50201.0,9.0,,2021-12-07,2021-12-07,,,0.0,,Потребность в посевном оборудовании. Обсуждение.,Павловский филиал. Срочная работа с документами для КФХ Белик
13,50199.0,9.0,,2021-12-07,2021-12-07,3080.0,Воронежская область,36.0,6136.0,Обсудить потребность в тракторе,Работа с документами по сделке после отгрузки. Запрос от клиента документов для банка.
14,50198.0,9.0,,2021-12-06,2021-12-06,,,0.0,,Обсуждение предложения по сеялкам,Работа в офисе. Работа с документами.
15,50197.0,9.0,,2021-12-03,2021-12-03,,,0.0,,Акция по продвижению оборудования. Обсуждение с клиентом,Работа в офисе. Работа с документами. Решение вопросов по недопоставке комплектующих.
16,50196.0,9.0,,2021-12-02,2021-12-02,3080.0,Воронежская область,36.0,5277.0,Планирование демопоказа Трактор и посевной комплекс,Отгрузка трактора и проведение предпродажной подготовки
17,50195.0,9.0,,2021-12-01,2021-12-01,,,0.0,,Потребность в посевном оборудовании. Обсуждение.,Работа в офисе. Работа с документами
18,50194.0,27.0,,2021-12-09,2021-12-13,5155.0,Липецкая область,48.0,5651.0,Обсудить потребность в тракторе,Клиент сказал что до НГ рассчитается  с нами.
19,50193.0,27.0,,2021-12-10,2021-12-13,4458.0,Липецкая область,48.0,5297.0,Приобретение трактора 150 л.с. Обсуждение деталей,"Встреча с клиентом в городе, клиент сказал что постарается до НГ согласно договора закрыть свои обязанности."
20,50192.0,27.0,,2021-12-02,2021-12-13,50.0,Липецкая область,48.0,5420.0,Потребность в посевном оборудовании. Обсуждение.,"Клиент приобрел трактор ДД 8410 гусеничный, у нас по срокам поставки на весну   печально."
21,50191.0,27.0,,2021-12-10,2021-12-13,4801.0,Липецкая область,48.0,6213.0,Обсудить потребность в тракторе,"Клиент подписал договора на бу технику, во вторник запланирована отгрузка комбайнов."
22,50190.0,6.0,,2021-12-07,,145.0,Липецкая область,48.0,5863.0,Выяснить потребность в технике,
23,50189.0,6.0,,2021-12-07,2021-12-07,142.0,Липецкая область,48.0,4705.0,Потребность в посевном оборудовании. Обсуждение.,"Встреча с гл инженером Михаилом в Усмани. Со слов инженера пока не рассматривают покупку комбайна. Клиент готов сейчас купить новую  жатку флекс 9м,  а свою продать. С нашей стороны я подтвердил, что не можем продать  жатку флекс 9м, так как все  жатки  заказаны под комбайны."
24,50188.0,6.0,,2021-12-09,2021-12-09,,,0.0,,Обсуждение предложения по сеялкам,Работа в офисе( сдача тест от CNH)
25,50187.0,14.0,,2021-12-13,,,,0.0,,Обсудить потребность в тракторе,
26,50186.0,14.0,,2021-12-10,,2209.0,Воронежская область,36.0,6306.0,Обсудить потребность в тракторе,
27,50185.0,6.0,,2021-12-06,2021-12-06,,,0.0,,Обсуждение условий сделки,Работа в офисе
28,50184.0,14.0,,2021-12-10,,2216.0,Воронежская область,36.0,5083.0,Приобретение трактора 150 л.с. Обсуждение деталей,
29,50183.0,14.0,,2021-12-10,,2214.0,Воронежская область,36.0,5882.0,Выяснить потребность в технике,
30,50182.0,14.0,,2021-12-09,,4304.0,Воронежская область,36.0,5782.0,Акция по продвижению оборудования. Обсуждение с клиентом,
31,50181.0,14.0,,2021-12-09,,3136.0,Воронежская область,36.0,6369.0,Потребность в посевном оборудовании. Обсуждение.,
32,50180.0,32.0,,2021-12-10,2021-12-13,2044.0,Воронежская область,36.0,5688.0,Обсудить потребность в тракторе,"Проведена встреча с руководителем хозяйства в нашем офисе, клиент готов заключать с нами договор, но если мы оставим для него старую цену. Согласовываю цену с Доценко М."
33,50179.0,32.0,,2021-12-10,2021-12-13,,,0.0,,Почвообработка. Переговоры с генеральным и главным инженером,Проведена работа в офисе.
34,50178.0,32.0,,2021-12-09,2021-12-13,2903.0,Воронежская область,36.0,6209.0,Выяснить потребность в технике,"Проведена встреча с руководителем хозяйства, вроде договорились с ним, что заплатит аванс - 10% в пятницу 10.12.2021г. Переделываем договор."
35,50177.0,32.0,,2021-12-08,2021-12-13,5187.0,Воронежская область,36.0,5762.0,Потребность в посевном оборудовании. Обсуждение.,"Проведена встреча с руководителем хозяйства, говорит купил трактор КИРОВЕЦ К-5, цена 7 200 000 рублей. Закрываю сделку."
36,50176.0,32.0,,2021-12-08,2021-12-13,3789.0,Воронежская область,36.0,6365.0,Приобретение трактора 150 л.с. Обсуждение деталей,"Проведена встреча с руководителем хозяйства, говорят что купили ДД R 310, других производителей не рассматривали. Сделку проиграю по AEB."
37,50175.0,32.0,,2021-12-08,2021-12-13,2919.0,Воронежская область,36.0,6272.0,Выявление потребности в технике,"Проведена встреча, проговорили в очередной раз про характеристики ECT 875. Хозяйство пока не торопится принимать решение, рассматривает так же орудие от хорш. Продолжаю переговоры."
38,50174.0,36.0,,2021-12-10,2021-12-10,4525.0,Воронежская область,36.0,6295.0,Обсуждение предложения по сеялкам,"Встреча с клиентом, после всех предложений по условиям и обсуждений, клиент пока затрудняется ответить о сроках контрактации. По факту поступления денег на счет за продукцию будет понимание."
39,50173.0,36.0,,2021-12-10,2021-12-10,4858.0,Воронежская область,36.0,5429.0,Почвообработка. Переговоры с генеральным и главным инженером,"Встреча с клиентом. Обсуждение сделки по погрузчику. По всей вероятности с учетом слабого урожая в этом, клиент не сможет купить машину. Еще нужно продать то что есть из продукции и расплатиться за удобрения и семена. Если потянет лизинг то в феврале вернемся к беседе."
40,50172.0,36.0,,2021-12-10,2021-12-10,3195.0,Воронежская область,36.0,6173.0,Встреча по трактору,"Встреча с клиентом, презентация трактора 7060, обсуждение преимуществ машины по сравнению с Массей. Клиент ориентирован на цену за Массей, которая более выгоднее для него. Даны пояснения, по сервису у нас и возможно высокой цены обслуживания трактора Массей."
41,50171.0,27.0,,2021-12-09,2021-12-10,5234.0,Липецкая область,48.0,6357.0,Обсудить потребность в тракторе,Клиент внес аванс в размере 10% за трактор 6090
42,50170.0,32.0,,2021-12-09,2021-12-09,,,0.0,,Обсуждение условий сделки,Прохождение аттестации.
43,50169.0,36.0,,2021-12-09,2021-12-10,,,0.0,,Обсуждение предложения по сеялкам,Выполнено .
44,50168.0,32.0,,2021-12-07,2021-12-13,2902.0,Воронежская область,36.0,6367.0,Потребность в посевном оборудовании. Обсуждение.,"Проведена встреча с руководителем хозяйства, в ходе переговоров выявлена потребность в тракторе 130-140 лс. Предложил NH 6050, предложение интересно, но покупать пока не готов. Договорились встретиться после новогодних праздников."
45,50167.0,32.0,,2021-12-07,2021-12-13,2903.0,Воронежская область,36.0,6209.0,Обсуждение условий сделки,"Проведена встреча с руководителем хозяйства, говорит решение пока не принял по покупке трактора. Продолжаю переговоры."
46,50166.0,32.0,,2021-12-07,2021-12-13,2899.0,Воронежская область,36.0,6318.0,Обсуждение предложения по сеялкам,"Проведена встреча с руководителем хозяйства, переубедить на покупку М 310 не удаётся, говорит мало мощности. Продолжаю переговоры."
47,50165.0,32.0,,2021-12-06,2021-12-09,,,0.0,,Планирование демопоказа Трактор и посевной комплекс,Проведена работа в офисе.
48,50164.0,14.0,,2021-12-07,,2209.0,Воронежская область,36.0,6364.0,Обсудить потребность в тракторе,
49,50163.0,14.0,,2021-12-07,,4734.0,Воронежская область,36.0,5664.0,Обсудить потребность в тракторе,
50,50162.0,14.0,,2021-12-07,,4760.0,Воронежская область,36.0,5500.0,Выявление потребности в технике,
51,50161.0,37.0,,2021-11-22,2021-11-22,4085.0,Рязанская область,62.0,6192.0,Обсуждение условий сделки,Договор подписан клиент оплатил 100 % ожидаем технику
52,50160.0,37.0,,2021-11-22,2021-11-22,4085.0,Рязанская область,62.0,6206.0,Планирование демопоказа Трактор и посевной комплекс,Договор подписан аванс получили. ожидаем оплаты до конца.
53,50159.0,37.0,,2021-11-10,2021-11-10,4085.0,Рязанская область,62.0,6191.0,Обсудить потребность в тракторе,С клиентом подписан договор аванс получен.
54,50158.0,37.0,,2021-11-22,2021-11-22,3610.0,Рязанская область,62.0,4846.0,Обсуждение предложения по сеялкам,С клиентом встретились у нас в офисе. клиент рассматривает машину клиента claas jaguar 870 так как им дают более выгодное условия по РАЛУ 10 лет лизинга два года отсрочка платежа 3% ставка по лизингу. Клиент склоняется больше к claas.
55,50157.0,37.0,,2021-11-30,2021-11-30,264.0,Рязанская область,62.0,,Почвообработка. Переговоры с генеральным и главным инженером,Клиент находиться в отпуске. поговорили с ним по телефону. Клиент на данный момент в покупке техники не нуждается
56,50156.0,37.0,,2021-11-30,2021-11-30,3913.0,Рязанская область,62.0,5921.0,Встреча по трактору,При встречи с директором хозяйства. Клиент сказал что по кормоуборочному комбайну вопрос остался открытым но решения будет принимать собственник хозяйства Гордеев Н. Сказал связываться с ним и встречаться. от поездке на семинар он отказался
57,50155.0,37.0,,2021-11-30,2021-11-30,2112.0,Рязанская область,62.0,5920.0,Обсуждение условий сделки,Клиент выиграл гранд на постройку ферм для КРС но технику будет покупать через другое отделение которые находиться в Владимирской области. Так как на то хозяйства они берут кредит про нас знает но так как инн владимирское мы туда продать не чего не можем
58,50154.0,37.0,,2021-11-26,2021-11-26,3764.0,Рязанская область,62.0,,Обсуждение условий сделки,Клиент использует только отечественную технику. Иное даже не рассматривают
59,50153.0,37.0,,2021-11-26,2021-11-26,4905.0,Рязанская область,62.0,,Обсудить потребность в тракторе,Встреча с директом хозяйства. Клиент покупает технику Б.У так как основные средства уходят в КРС.
60,50152.0,37.0,,2021-11-26,2021-11-26,3762.0,Рязанская область,62.0,,Акция по продвижению оборудования. Обсуждение с клиентом,В хозяйстве очень слабая экономическая ситуация они полностью используют советскую технику. так как на данный момент нет денег даже на запчасти. КРС весь сдан на мясо.
61,50151.0,37.0,,2021-11-25,2021-11-25,4708.0,Рязанская область,62.0,6363.0,Выяснить потребность в технике,Встреча состоялась совместно с директором филиала Ткаченко Д.Н. При разговоре с клиентом была выявлена потребность в растворном узлу клинта не может ехать с группой.Его повезем отдельной группой 10.12.2021г. на завод Nagro
62,50150.0,37.0,,2021-11-25,2021-11-25,4709.0,Рязанская область,62.0,6362.0,Почвообработка. Переговоры с генеральным и главным инженером,При встречи с клиентом была выявлена потребно в растворном узле. так как собираем группу на завод Nagro клиента пригласили на завод что бы провести экскурсию по заводу.
63,50149.0,5.0,,2021-12-09,2021-12-09,,Московская область,50.0,,Встреча по трактору,Аттестация CNH.
64,50148.0,5.0,,2021-12-08,2021-12-08,4766.0,Рязанская область,62.0,5869.0,Акция по продвижению оборудования. Обсуждение с клиентом,"Встретился с директором хозяйства. Клиент активно интересовался устройством и особенностями комбайна. Основной интересующий вопрос был по тех. обслуживанию комбайна (сервис, ЗЧ). Решение по приобретению будет после реализации старого Jaguar830/"
65,50147.0,5.0,,2021-12-08,2021-12-08,610.0,Рязанская область,62.0,5529.0,Приобретение трактора 150 л.с. Обсуждение деталей,"Встретился с инженером хозяйства. По информации от него, директор планирует приобретение кормоуборочного комбайна с мощностью 650 л.с. и с большим захватом жаток."
66,50146.0,5.0,,2021-12-08,2021-12-08,2052.0,Рязанская область,62.0,,Потребность в посевном оборудовании. Обсуждение.,"Встретился с гл. инженером хозяйства. В хозяйстве есть потребность в замене старых кормоуборочных комбайнов  Jaguar. Информацию по NH FR передадут руководству. Бюджет на 2022 год сформирован, но возможно возникнет потребность перед началом сезона. Встреча с руководством в ближайшее время."
67,50145.0,36.0,,2021-12-06,2021-12-08,,,0.0,,Планирование демопоказа Трактор и посевной комплекс,Выполнено.
68,50144.0,36.0,,2021-12-08,2021-12-08,1186.0,Воронежская область,36.0,4774.0,Потребность в посевном оборудовании. Обсуждение.,"Встреча с клиентом, подписание лизинговых документов. Обсуждение даты установки телематики."
69,50143.0,36.0,,2021-12-08,2021-12-08,5193.0,Воронежская область,36.0,5919.0,Потребность в посевном оборудовании. Обсуждение.,"Встреча с клиентом, подписание лизинговых документов. Обсуждение отгрузки, клиенту необходимо нанять кран 14 тонн."
70,50142.0,21.0,,2021-12-08,2021-12-08,5052.0,Псковская область,60.0,6360.0,Обсуждение предложения по сеялкам,рассматривает плуг 5 корпусов. предложил Оверум. запросил договор
71,50141.0,27.0,,2021-12-08,2021-12-08,78.0,Липецкая область,48.0,6283.0,Приобретение трактора 150 л.с. Обсуждение деталей,Клиент оплатил согласно договора и завёз договор налоговый оригинал.
72,50140.0,27.0,,2021-12-07,2021-12-08,78.0,Липецкая область,48.0,6283.0,Обсудить потребность в тракторе,Клиент подписал договор на культиватор
73,50139.0,28.0,,2021-12-08,2021-12-08,1510.0,Пензенская область,58.0,6279.0,Приобретение трактора 150 л.с. Обсуждение деталей,Договора на согласовании у клиента.
74,50138.0,28.0,,2021-12-08,2021-12-08,1510.0,Пензенская область,58.0,6278.0,Встреча по трактору,Договора на согласовании у клиента.
75,50137.0,28.0,,2021-12-08,2021-12-08,889.0,Липецкая область,48.0,6022.0,Потребность в посевном оборудовании. Обсуждение.,"Данному клиенту нужно три погрузчика, один есть в наличии. По двум нет информации по срокам поставки и цене от поставщика."
76,50136.0,27.0,,2021-12-08,2021-12-08,5234.0,Липецкая область,48.0,6357.0,Выявление потребности в технике,"Клиент сказал, что возьмет трактор. у Технодома взял сеялку Темпо 8 рядковую, ДД6155 отдавали за 108 000 евро."
77,50135.0,21.0,,2021-12-08,2021-12-08,5052.0,Псковская область,60.0,5431.0,Планирование демопоказа Трактор и посевной комплекс,"на семейном собрании решили взять Массей 7718, т.к. в хозяйстве уже есть 6713 и по этому трактору все устраивает."
78,50134.0,21.0,,2021-12-07,2021-12-07,5233.0,Новгородская область,53.0,6356.0,Встреча по трактору,рассматривает трактор 110 сил. предложен ТД5.110. так же рассматривает Джон Дир 6110В
79,50133.0,21.0,,2021-12-07,2021-12-07,5232.0,Новгородская область,53.0,6353.0,Акция по продвижению оборудования. Обсуждение с клиентом,планирует приобретать сеялку Гаспардо Олимпия 4. Запросил договор.
80,50132.0,21.0,,2021-12-07,2021-12-07,5231.0,Новгородская область,53.0,6348.0,Обсудить потребность в тракторе,"рассматривает трактор 140 сил. предложен Т6070. На данный момент нет реализации картофеля, вернемся к разговору в январе."
81,50131.0,21.0,,2021-12-07,2021-12-07,5230.0,Новгородская область,53.0,6347.0,Акция по продвижению оборудования. Обсуждение с клиентом,"рассматривает наш трактор 140 сил. На данный момент нет реализации картофеля, соответственно нет денег даже на 5% аванса. договорились созвониться в третьей декаде декабря. предупредил, что машин мало."
82,50130.0,10.0,,2021-12-03,2021-12-03,4358.0,Воронежская область,36.0,,Почвообработка. Переговоры с генеральным и главным инженером,"В планах приобретение трактора 8 серии, предложен Магнум 340. Сейчас конкретно еще не рассматривал, но Д.Дир и Фенд в первую очередь. Сейчас к переговорам не готов, после Н.Г. готов преступить к переговорам, сейчас идет закупка удобрений, Гсм, также идет строительство склада на 1500м2, семечку не продавал, ждет цену. Прорабатываю дальше данную потребность."
83,50129.0,21.0,,2021-12-06,2021-12-06,5229.0,Новгородская область,53.0,6346.0,Обсудить потребность в тракторе,"рассматривает трактор 150 сил. предложен Т6090. также смотрит Джон Дир 6155М, т.к. у многих соседей есть Джон. Джон предлагают за 114000 евро."
84,50128.0,27.0,,2021-11-30,2021-11-30,25.0,Липецкая область,48.0,6345.0,Акция по продвижению оборудования. Обсуждение с клиентом,"Клиент рассматривает сам.опрыскиватель. Склоняется к Квернеленду (Демо), отдают за 24 млн.р. 36м  и 4000л."
85,50127.0,27.0,,2021-12-07,2021-12-07,115.0,Липецкая область,48.0,6344.0,Обсудить потребность в тракторе,"Клиент рассматривает два комбайна, спросил есть ли у нас комбайн Кейс 8250. Узнал что взял Кузьмин комбайны и он такие надумал брать.  Сказал, что комбайнов уже нет."
86,50125.0,36.0,,2021-12-07,2021-12-07,3202.0,Воронежская область,36.0,6122.0,Потребность в посевном оборудовании. Обсуждение.,"Встреча с клиентом. Решили купить трактор М310 б.у., нашли в Смоленске по бюджету. Уже загружен и выехал в Воронежскую область. В СМ Россошь будут готовить трактор к сезону. Новый не потянули по бюджету, б.у. м340 в Липецке по цене тоже не подошел. Кроме этого планировали у нас посмотреть что-то из прицепной техники, скорее во второй половине декабря."
87,50124.0,8.0,,2021-12-06,2021-12-06,1341.0,Тамбовская область,68.0,6146.0,Обсуждение предложения по сеялкам,Подготовили и подписали дкп. Ожидаем от клиента дс в размере 10%. Так же параллельно отдел трейд ина произвел осмотр выкупного прицеп опрыск БАРС.
88,50123.0,36.0,,2021-12-07,2021-12-07,3197.0,Воронежская область,36.0,6342.0,Выявление потребности в технике,"Встреча с клиентом. В настоящее время из основного все закуплено. По финансам в хозяйстве нет готовности к экстренным закупкам, отгрузка продукции только начинается. Проговорили по самоходной технике и прицепной. Заинтересовало орудие Диско-лаповый глубокорыхлитель EcoloTiger 875 -4.3 метра захват. В хозяйстве TopDawn, есть вариант сравнить с EcoloTiger, через Демо. Дал условия Демо и время подумать."
89,50122.0,29.0,,2021-12-07,2021-12-07,5228.0,Санкт-Петербург,78.0,6341.0,Выяснить потребность в технике,Отгрузка техники
90,50121.0,29.0,,2021-12-06,2021-12-06,5228.0,Санкт-Петербург,78.0,6341.0,Обсуждение условий сделки,Подписание договора
91,50120.0,29.0,,2021-12-03,2021-12-03,5228.0,Санкт-Петербург,78.0,6341.0,Обсуждение предложения по сеялкам,Согласование условий договора
92,50119.0,29.0,,2021-12-02,2021-12-02,5228.0,Санкт-Петербург,78.0,6341.0,Встреча по трактору,Отправлено КП на кормораздатчик Kongskilde VM14-2S
93,50118.0,29.0,,2021-12-01,2021-12-01,5228.0,Санкт-Петербург,78.0,6341.0,Акция по продвижению оборудования. Обсуждение с клиентом,Выявлена потребность в кормораздатчике
94,50117.0,29.0,,2021-12-02,2021-12-02,985.0,Ленинградская область,47.0,6340.0,Почвообработка. Переговоры с генеральным и главным инженером,При встрече выявлена потребность в тракторе 200 л.с.
95,50116.0,27.0,,2021-11-16,2021-11-16,4801.0,Липецкая область,48.0,6067.0,Выявление потребности в технике,Клиент внес оплату за комбайны. в размере 10% от стоимости.
96,50115.0,32.0,,2021-12-03,2021-12-06,2044.0,Воронежская область,36.0,5688.0,Приобретение трактора 150 л.с. Обсуждение деталей,"Проведена встреча, по опрыскивателю говорит активно предлагают КУН, основной аргумент конкурентов - высокий клиренс. Продолжаю переговоры."
97,50114.0,32.0,,2021-12-03,2021-12-06,3050.0,Воронежская область,36.0,5999.0,Обсуждение условий сделки,"Проведена встреча, по трактору решили пока восстановить старый. Продолжаю переговоры."
98,50113.0,32.0,,2021-12-02,2021-12-06,2904.0,Воронежская область,36.0,6330.0,Выяснить потребность в технике,"Проведена встреча с руководителем хозяйства, выявлена потребность в комбайне роторном. Клиент сдаёт в трейд ин AF 8240 c жаткой NH 12,5 метров полотняной за 17 млн, и берёт ДД 760. С нами работать не хочет......"
99,50112.0,6.0,,2021-12-02,2021-12-02,,,0.0,,Акция по продвижению оборудования. Обсуждение с клиентом,Работа в офисе
100,50111.0,6.0,,2021-12-03,2021-12-03,31.0,Липецкая область,48.0,4939.0,Потребность в посевном оборудовании. Обсуждение.,"Пока продукцию клиент не продавал. Все потребности в техники., а это самох опрыскиватель и погрузчик переносятся на весну ."
101,50110.0,6.0,,2021-12-03,2021-12-03,26.0,Липецкая область,48.0,3104.0,Почвообработка. Переговоры с генеральным и главным инженером,"На данный момент клиент не сдает урожай, так как низкая цена. Поэтому все покупки будут только ближе к весне."
102,50109.0,6.0,,2021-12-03,2021-12-03,29.0,Липецкая область,48.0,3931.0,Встреча по трактору,Пока не планируют больше покупать технику. Ближе к весне возможно будут рассматривать покупку двух пресс подборщиков.
103,50108.0,6.0,,2021-12-02,2021-12-02,24.0,Липецкая область,48.0,6207.0,Планирование демопоказа Трактор и посевной комплекс,"02.12.21. Клиенту была обозначена цена за М310  275 000 дол. М340 который хотел купить клиент не будет на весну, только на осень. Клиент не хочет покупать М310. Буду убеждать клиента на покупку М310."
104,50107.0,35.0,,2021-11-26,2021-11-26,3590.0,Ленинградская область,47.0,6036.0,Потребность в посевном оборудовании. Обсуждение.,Собственник обсуждает финансовые условия с хоз-вами.
105,50106.0,35.0,,2021-11-25,2021-11-25,2244.0,Ленинградская область,47.0,6324.0,Приобретение трактора 150 л.с. Обсуждение деталей,Обсуждали приобретение техники на следующий год.
106,50105.0,35.0,,2021-11-29,2021-11-29,3566.0,Ленинградская область,47.0,6323.0,Обсудить потребность в тракторе,Запросил КП.
107,50104.0,35.0,,2021-11-16,2021-11-16,4959.0,Ленинградская область,47.0,6321.0,Обсуждение предложения по сеялкам,Обсуждали приобретении камнеуборочной машины.
108,50103.0,12.0,,2021-11-29,2021-11-29,961.0,Липецкая область,48.0,6319.0,Приобретение трактора 150 л.с. Обсуждение деталей,Клиент интересуется приобретением трактора от 450 л.с. На 2022 год запланирована поставка трактора CASE Stieger 540. Клиенту отправлено КП по данному трактору. Клиенту важна поставка техники на весну 2022 года.
109,50102.0,35.0,,2021-11-30,2021-11-30,3579.0,Ленинградская область,47.0,6320.0,Выявление потребности в технике,Обсуждаем условия соглашения о задатке.
110,50101.0,35.0,,2021-11-22,2021-11-22,3579.0,Ленинградская область,47.0,6320.0,Выявление потребности в технике,Ведем переговоры по приобретению трактора.
111,50100.0,12.0,,2021-11-26,2021-11-26,68.0,Липецкая область,48.0,5524.0,Потребность в посевном оборудовании. Обсуждение.,Клиента интересует приобретение гусеничного трактора CASE Quadtrac 500 с использованием Trade-in. Приоритетным условием является срок поставки трактора до конца марта 2022 года. Рассматривают только гусеничный трактор.
112,50099.0,35.0,,2021-11-17,2021-11-17,5215.0,Ленинградская область,47.0,6084.0,Приобретение трактора 150 л.с. Обсуждение деталей,перенес на конец ноября начало декабря
113,50098.0,35.0,,2021-11-18,2021-11-18,3640.0,Санкт-Петербург,78.0,6148.0,Потребность в посевном оборудовании. Обсуждение.,Обсуждали будущее приобретение земель в хоз-ве и нужны будут опрыскиватели.
114,50097.0,12.0,,2021-11-30,2021-11-30,2239.0,Липецкая область,48.0,6153.0,Обсуждение условий сделки,"Встреча с клиентом, совместно с директором филиала Поповым Р.В. Обсудили условия приобретения трактора CASE Puma 210. Клиент рассматривает приобретение данного трактора на весну 2022 года."
115,50096.0,32.0,,2021-12-02,2021-12-06,2903.0,Воронежская область,36.0,6209.0,Обсудить потребность в тракторе,"Проведена встреча с руководителем хозяйства, по трактору пока решение не приняли. Продолжаю переговоры."
116,50095.0,32.0,,2021-12-02,2021-12-06,2899.0,Воронежская область,36.0,6318.0,Обсуждение условий сделки,"Проведена встреча, с руководителем хозяйства. Клиент планирует купить 2 трактора 340 лс, трейд ин. оценили их тракторы: 1.трактор CHALLENGER MT685D, серийный номер D064009, гос № 2567 АС, год выпуска 2013, наработка 9076 м/ч.  3,8-4млн с НДС 2.	Трактор NH TJ 380, год выпуска неизвестен, состояние тоже –3,5 млн рублей  2,5-2,7 млн. Мировая техника оценила по 3,5 млн за единицу, Анроцентр 4, 5 млн..... . И к этому всему у нас как обычно закончились машины...... , а 310 трактор им не интересен. Пробую продолжать переговоры...."
117,50094.0,32.0,,2021-12-01,2021-12-06,3023.0,Воронежская область,36.0,3256.0,Обсудить потребность в тракторе,"ПРоведена встреча с руководителем хозяйства, по трактору говорит купили ДД 370, цена 24 млн, в лизинг. Сделку закрою по AEB."
118,50093.0,12.0,,2021-12-03,2021-12-03,2742.0,Липецкая область,48.0,5846.0,Планирование демопоказа Трактор и посевной комплекс,"Клиент рассмотрел предложение лизинга, 06.12.2021 клиент будет запрашивать условия кредитования у Сбербанка. После получения условий по кредитованию, клиент определится с приобретением комбайна."
119,50092.0,12.0,,2021-11-30,2021-11-30,2742.0,Липецкая область,48.0,5846.0,Обсуждение условий сделки,"Встреча с клиентом на базе ООО ""Бизнес Маркет"". Обсудили условия приобретения комбайна в лизинг (расчеты сделаны компанией DLL). Клиент будет рассматривать предложение."
120,50091.0,32.0,,2021-11-30,2021-12-06,4728.0,Воронежская область,36.0,5661.0,Потребность в посевном оборудовании. Обсуждение.,"Проведена встреча с руководителем хозяйства, клиент попросил внести изменения в договор, для того чтобы оплатить трактор до отгрузки."
121,50090.0,32.0,,2021-11-30,2021-12-06,1269.0,Воронежская область,36.0,6317.0,Планирование демопоказа Трактор и посевной комплекс,"Проведена встреча, выявлена потребность в плуге под трактор 300 лс. Предложил наш вариант, клиент думает."
122,50089.0,32.0,,2021-11-30,2021-12-06,1709.0,Воронежская область,36.0,5893.0,Акция по продвижению оборудования. Обсуждение с клиентом,"Проведена встреча, хозяйство ждёт ответ от банка по кредиту."
123,50088.0,32.0,,2021-11-29,2021-12-06,,,0.0,,Обсуждение предложения по сеялкам,Проведена работа в офисе.
124,50087.0,35.0,,2021-11-30,2021-11-30,5227.0,,0.0,6316.0,Обсудить потребность в тракторе,Подготовка соглашений о задатке.
125,50086.0,35.0,,2021-11-24,2021-11-24,5227.0,,0.0,6316.0,Обсудить потребность в тракторе,Встреча в нашем офисе. Обсуждение условий сделки.
126,50085.0,35.0,,2021-11-16,2021-11-16,5227.0,,0.0,6316.0,Обсудить потребность в тракторе,Встреча с клиентом. Обсуждение приобретение Т6090+плуг 5 корпусов.
127,50084.0,33.0,,2021-11-24,2021-11-24,1222.0,Тамбовская область,68.0,6075.0,Акция по продвижению оборудования. Обсуждение с клиентом,"Руководитель пояснил, что кредит под льготную процентную ставку не одобрен, уходить в более дорогой кредит не имеет возможности, откладывает приобретение на 2022 год"
128,50083.0,35.0,,2021-11-15,2021-11-15,996.0,Ленинградская область,47.0,3280.0,Приобретение трактора 150 л.с. Обсуждение деталей,Ждем трактор. CNH задерживает поставку с апреля 2021 года.
129,50082.0,33.0,,2021-11-24,2021-11-24,1224.0,Тамбовская область,68.0,6314.0,Приобретение трактора 150 л.с. Обсуждение деталей,"Руководитель рассматривает к приобретению самоходный опрыскиватель, необходимо проведение реализации в 2021  году, у БМ нет возможности в реализации в 2021 году, ищу варианты решения данного вопроса"
130,50081.0,33.0,,2021-11-24,2021-11-24,1973.0,Тамбовская область,68.0,,Обсуждение предложения по сеялкам,"На данный период времени в планах не стоит приобретения техники, т.к вся необходимая техн ика для работы имеется, есть кредиты, основная задача в погашении кредитов"
